freq,vs
140.0,0.438552720301172
140.0,0.42810263607562427
142.0,3.408075344573491e-14
142.0,6.1153278366775264e-15
142.0,1.2740266326411895e-14
142.0,6.041633263580424
142.0,0.12422808265594643
142.0,0.12422808424623344
142.0,0.4338095354238167
142.0,0.43380953542381656
142.0,1.8960358206429493
142.0,1.6122661567770904
142.0,0.9245978495109914
142.0,0.8953428236607612
142.0,0.8270537948966452
142.0,0.7463828780145041
142.0,0.5782896954687996
142.0,0.4358027652343719
142.0,0.4259344467640178
144.0,3.3260405194746115e-14
144.0,3.7573855784691256e-14
144.0,4.97462583854093
144.0,0.1313266301666401
144.0,0.13132662540743809
144.0,0.45554777225283094
144.0,0.45554777225278886
144.0,1.8807867438682102
144.0,1.605673540053664
144.0,0.9147609959083802
144.0,0.8849435185286886
144.0,0.8264578902929295
144.0,0.7325187389379682
144.0,0.5755440371169023
144.0,0.4331506936906057
144.0,0.4239599248703114
146.0,4.4725238167582955e-14
146.0,1.5481813211855818e-14
146.0,1.8097300712320174e-14
146.0,3.921150935808534e-08
146.0,0.13668286474937943
146.0,0.1366828693461824
146.0,4.311853923323446
146.0,0.47895890655508533
146.0,0.4789589065550966
146.0,1.8660624498073866
146.0,1.5992417236555359
146.0,0.9072701905928924
146.0,0.8758709803702004
146.0,0.825938112565649
146.0,0.7196078376559535
146.0,0.573023681957935
146.0,0.4306015858155558
146.0,0.4221645505278028
148.0,9.871938232755621e-14
148.0,3.769285507052141e-14
148.0,4.467668400838229e-14
148.0,1.0935984134906656e-08
148.0,1.1359841247774327e-08
148.0,0.141635525045151
148.0,3.8455507306703525
148.0,0.5040639213964488
148.0,0.5040639213964485
148.0,1.8517282955227854
148.0,1.5926203425503802
148.0,0.9010059054540567
148.0,0.8681160316840695
148.0,0.8254641981739186
148.0,0.7077803778449948
148.0,0.5706951148564332
148.0,0.42815937063744597
148.0,0.4205347376505042
150.0,3.819150066433116e-12
150.0,2.754692723670806e-10
150.0,3.034103678179881e-10
150.0,0.1470681247787829
150.0,3.490418081341759
150.0,0.5306428950030986
150.0,0.5306428950030825
150.0,1.8376171255094982
150.0,1.585458167421229
150.0,0.8954559331022298
150.0,0.8614392707476594
150.0,0.825009450122362
150.0,0.6970459048837973
150.0,0.5685297824381597
150.0,0.4258269206500188
150.0,0.4190577248245208
152.0,4.37868709207115e-12
152.0,5.930760651248504e-09
152.0,1.2428503918952224e-08
152.0,0.15313709241771334
152.0,0.15313711492737417
152.0,3.2036160425028943
152.0,0.5580332795012525
152.0,0.5580332795013062
152.0,1.823495132342435
152.0,1.5773268818282509
152.0,0.8903589513879878
152.0,0.855592798651145
152.0,0.8245478503043683
152.0,0.6873477907793168
152.0,0.5665033167063553
152.0,0.42360626455899486
154.0,0.3323636038044999
154.0,0.3323636038175473
154.0,0.15975067793947448
154.0,0.15975037191335364
154.0,2.9601774441402404
154.0,0.5852331713674324
154.0,0.5852331713673974
154.0,1.8089914536813594
154.0,1.5676135980300718
154.0,0.8855610004395701
154.0,0.8503772076395265
154.0,0.8240510052259018
154.0,0.6785992767604143
154.0,0.564594878947436
154.0,0.42149897758240223
156.0,8.599381881521395e-14
156.0,0.6272394657820755
156.0,0.6272394657820797
156.0,0.16680862640298838
156.0,0.1668086234576211
156.0,2.7430598768396983
156.0,0.6124616969079018
156.0,0.6124616969078894
156.0,1.793433968947826
156.0,1.5553186839324558
156.0,0.8809581349080905
156.0,0.8456464172964749
156.0,0.8234838872639028
156.0,0.6707042459709462
156.0,0.5627866100517722
156.0,0.419506946319896
158.0,3.561022300627552e-13
158.0,2.797946093350451e-13
158.0,0.9969100396004353
158.0,0.9969100396006783
158.0,0.17424173813802435
158.0,0.17424173763313974
158.0,0.6427827272491232
158.0,0.6427827272490589
158.0,2.537253440186776
158.0,1.775413062705506
158.0,1.5386051336977762
158.0,0.8764713958830468
158.0,0.841303654697598
158.0,0.8227977721048736
158.0,0.6635681002180586
158.0,0.5610631722971485
158.0,0.4176341462189706
160.0,1.1351228388282957e-08
160.0,1.2659825061296675e-08
160.0,0.18199850663499295
160.0,0.18199834906301385
160.0,0.6787893470330131
160.0,0.6787893470330769
160.0,2.3229014039965103
160.0,1.7514669408895363
160.0,1.5136951615198193
160.0,0.872034659387889
160.0,0.8373024104485424
160.0,0.8219178364829972
160.0,0.657102886018795
160.0,0.5594113683896884
160.0,0.4158917143871781
160.0,0.4135274759877953
162.0,7.811431159442155e-13
162.0,1.087764270763146e-12
162.0,2.4079368670911987e-11
162.0,1.1705771367927391e-07
